Scan_Name,S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%,Profit Var 3Yrs%,ROE%,ROE 3Yr%,Company_Path,Ticker,Match_Quality,Match_Source,Down%,All time highRs.,52w HighRs.,3mth return%,PAT 12MRs.Cr.,PEG,Avg PAT 10YrsRs.Cr.,Avg Div Payout 3Yrs%,Sales Var 3Yrs%,Net BlockRs.Cr.,Net Block 3Yrs BackRs.Cr.,NP PY QtrRs.Cr.,Exp Qtr NPRs.Cr.
beaten_down3,324.,Imagica. Enter.,53.68,54.33,3037.54,0.00,44.31,-33.46,148.10,-19.50,7.44,,7.67,,/company/IMAGICAA/consolidated/,IMAGICAA.NS,HIGH,NSE,35.78,,,,,,,,,,,,
beaten_down3,128.,Indef Manufactur,356.05,33.15,1139.36,0.56,5.86,2.27,38.13,-0.03,17.66,,14.52,,/company/BAJAJINDEF/,BAJAJINDEF.NS,HIGH,NSE,38.70,,,,,,,,,,,,
beaten_down3,208.,India Pesticides,210.18,24.53,2420.51,0.36,34.91,79.21,275.18,24.88,12.82,,9.52,,/company/IPL/consolidated/,IPL.NS,HIGH,NSE,14.54,,,,,,,,,,,,
beaten_down3,4.,Indian Energy Ex,141.18,28.99,12588.92,2.12,113.04,21.00,139.99,13.30,53.61,,40.53,,/company/IEX/,IEX.NS,HIGH,NSE,34.46,,,,,,,,,,,,
beaten_down3,117.,Indo Amines,138.82,15.32,1007.66,0.36,28.84,49.35,287.59,8.55,18.32,,19.01,,/company/INDOAMIN/consolidated/,INDOAMIN.NS,HIGH,NSE,38.93,,,,,,,,,,,,
beaten_down3,191.,Indo Count Inds.,269.65,25.92,5340.54,0.74,37.79,-51.43,958.71,1.84,13.52,,11.30,,/company/ICIL/consolidated/,ICIL.NS,HIGH,NSE,36.40,,,,,,,,,,,,
beaten_down3,319.,Indo Farm Equip.,236.11,42.78,1134.55,0.00,5.43,121.63,96.26,28.42,7.74,,5.56,,/company/INDOFARM/consolidated/,INDOFARM.NS,HIGH,NSE,19.47,,,,,,,,,,,,
beaten_down3,12.,Indrapr.Medical,455.50,24.90,4175.71,0.99,51.46,14.94,365.06,4.94,39.10,,30.04,,/company/INDRAMEDCO/,INDRAMEDCO.NS,HIGH,NSE,20.37,,,,,,,,,,,,
beaten_down3,86.,Indraprastha Gas,209.02,17.57,29262.83,2.03,427.81,-10.84,3914.00,11.30,20.85,,16.39,,/company/IGL/consolidated/,IGL.NS,HIGH,NSE,24.79,,,,,,,,,,,,
beaten_down3,36.,Indus Towers,352.05,9.74,94875.26,0.00,1736.80,-9.82,8057.60,9.14,28.99,,32.50,,/company/INDUSTOWER/consolidated/,INDUSTOWER.NS,HIGH,NSE,18.13,,,,,,,,,,,,
beaten_down3,308.,Infibeam Avenues,16.45,24.74,5298.73,0.00,58.43,-12.31,1280.21,71.83,8.65,,6.47,,/company/INFIBEAM/consolidated/,INFIBPP.NS,HIGH,NSE,43.06,,,,,,,,,,,,
beaten_down3,137.,InfoBeans Tech.,493.45,21.99,1196.12,0.20,23.32,200.90,111.85,15.36,16.81,,12.37,,/company/INFOBEAN/consolidated/,INFOBEAN.NS,HIGH,NSE,32.21,,,,,,,,,,,,
beaten_down3,48.,Innovana Think.,498.70,21.78,1022.34,0.00,13.12,27.59,32.09,27.75,25.60,,22.92,,/company/INNOVANA/consolidated/,INNOVANA.NS,HIGH,NSE,23.22,,,,,,,,,,,,
beaten_down3,2.,International Ge,359.30,31.65,15527.50,0.70,126.53,62.55,300.91,15.74,68.01,,54.37,,/company/IGIL/consolidated/,GENESYS.NS,HIGH,NSE,44.06,,,,,,,,,,,,
beaten_down3,241.,Ircon Intl.,173.62,24.45,16329.23,1.53,164.10,-26.54,1786.28,-21.90,11.60,,11.33,,/company/IRCON/consolidated/,IRCON.NS,HIGH,NSE,26.96,,,,,,,,,,,,
beaten_down3,98.,J.G.Chemicals,414.25,25.13,1623.28,0.24,16.36,3.75,218.01,7.64,20.00,,14.55,,/company/JGCHEM/consolidated/,JGCHEM.NS,HIGH,NSE,25.81,,,,,,,,,,,,
beaten_down3,309.,JK Paper,392.90,18.94,6655.82,1.27,85.44,-41.86,1674.16,-2.30,8.63,,7.04,,/company/JKPAPER/consolidated/,JKPAPER.NS,HIGH,NSE,24.93,,,,,,,,,,,,
beaten_down3,210.,JK Tyre & Indust,366.45,21.76,10041.46,0.82,163.35,-26.16,3868.94,6.32,12.78,,11.07,,/company/JKTYRE/consolidated/,JKTYRE.NS,HIGH,NSE,13.57,,,,,,,,,,,,
beaten_down3,297.,JM Financial,163.20,14.13,15605.45,1.65,458.77,165.85,1111.34,3.18,9.39,,9.01,,/company/JMFINANCIL/consolidated/,JMFINANCIL.NS,HIGH,NSE,18.32,,,,,,,,,,,,
beaten_down3,167.,JNK,276.45,62.40,1546.85,0.11,1.17,-82.06,98.89,12.49,14.93,,8.63,,/company/JNKINDIA/,JNKINDIA.NS,HIGH,NSE,62.84,,,,,,,,,,,,
beaten_down3,186.,JSW Infrast,317.00,41.73,66570.05,0.25,389.57,31.54,1223.85,21.20,13.92,,16.24,,/company/JSWINFRA/consolidated/,JSWINFRA.NS,HIGH,NSE,9.17,,,,,,,,,,,,
beaten_down3,255.,JTEKT India,163.12,64.04,4524.90,0.43,10.82,-27.28,566.02,2.37,11.22,,8.68,,/company/JTEKTINDIA/,JTEKTINDIA.NS,HIGH,NSE,13.69,,,,,,,,,,,,
beaten_down3,202.,JTL Industries,71.17,32.38,2718.99,0.18,15.87,-48.31,504.16,-2.23,13.01,,9.80,,/company/JTLIND/,JTLIND.NS,HIGH,NSE,39.07,,,,,,,,,,,,
beaten_down3,356.,Jagran Prakashan,71.50,9.91,1556.23,8.39,66.77,63.32,460.05,3.59,5.95,,6.21,,/company/JAGRAN/consolidated/,JAGRAN.NS,HIGH,NSE,25.09,,,,,,,,,,,,
beaten_down3,64.,Jagsonpal Pharma,222.38,34.75,1481.75,1.12,10.80,38.64,75.61,23.06,22.95,,18.58,,/company/JAGSNPHARM/,JAGSNPHARM.NS,HIGH,NSE,32.21,,,,,,,,,,,,
beaten_down3,371.,Jai Corp,144.97,16.43,2586.98,0.34,104.27,658.76,131.25,8.54,4.18,,4.10,,/company/JAICORPLTD/consolidated/,JAICORPLTD.NS,HIGH,NSE,63.85,,,,,,,,,,,,
beaten_down3,90.,Jamna Auto Inds.,100.92,22.41,4026.50,2.08,45.75,-1.36,573.33,2.91,20.74,,19.25,,/company/JAMNAAUTO/consolidated/,JAMNAAUTO.NS,HIGH,NSE,18.28,,,,,,,,,,,,
beaten_down3,386.,Jio Financial,300.05,118.96,190630.29,0.17,324.66,-3.23,612.46,46.58,1.47,,1.23,,/company/JIOFIN/consolidated/,JMFINANCIL.NS,HIGH,NSE,14.20,,,,,,,,,,,,
beaten_down3,348.,Juniper Hotels,285.70,82.28,6356.89,0.00,9.00,51.16,220.74,10.54,6.31,,2.64,,/company/JUNIPER/consolidated/,JUNIPER.NS,HIGH,NSE,28.24,,,,,,,,,,,,
beaten_down3,78.,Jupiter Wagons,338.30,45.35,14360.77,0.30,32.86,-63.17,410.85,-54.09,21.49,,16.96,,/company/JWL/,JWL.NS,HIGH,NSE,42.47,,,,,,,,,,,,
beaten_down3,56.,Jyothy Labs,318.10,31.92,11681.09,1.10,76.27,1.55,666.96,1.06,24.62,,18.97,,/company/JYOTHYLAB/consolidated/,JYOTHYLAB.NS,HIGH,NSE,42.04,,,,,,,,,,,,
beaten_down3,203.,K C P,197.90,13.30,2551.35,0.13,88.68,92.28,676.51,-2.10,12.99,,10.97,,/company/KCP/consolidated/,590066.BO,HIGH,BSE,25.84,,,,,,,,,,,,
beaten_down3,9.,K.P. Energy,399.75,21.83,2674.61,0.15,25.42,39.59,219.47,72.57,41.72,,45.44,,/company/KPEL/consolidated/,KPEL.NS,HIGH,NSE,40.78,,,,,,,,,,,,
beaten_down3,129.,KMC Speciality,66.19,46.04,1079.56,0.00,7.54,36.84,66.55,25.40,17.37,,13.91,,/company/524520/,524520.BO,HIGH,BSE,21.19,,,,,,,,,,,,
beaten_down3,37.,KNR Construct.,198.99,5.40,5596.29,0.13,123.41,-28.49,612.72,-37.79,28.58,,27.24,,/company/KNRCON/consolidated/,KNRCON.NS,HIGH,NSE,44.55,,,,,,,,,,,,
beaten_down3,234.,KRBL,343.70,14.57,7866.95,1.02,150.58,73.96,1584.35,32.12,11.84,,9.42,,/company/KRBL/consolidated/,KRBL.NS,HIGH,NSE,30.57,,,,,,,,,,,,
beaten_down3,201.,Kansai Nerolac,249.22,31.54,20149.50,1.00,215.59,-4.30,2162.03,1.36,13.03,,10.41,,/company/KANSAINER/consolidated/,KANSAINER.NS,HIGH,NSE,17.27,,,,,,,,,,,,
beaten_down3,278.,Kitex Garments,188.31,28.42,3756.78,0.27,19.30,-24.01,196.69,3.28,10.16,,14.31,,/company/KITEX/consolidated/,KITEX.NS,HIGH,NSE,41.95,,,,,,,,,,,,
beaten_down3,374.,Kokuyo Camlin,110.42,,1107.55,0.00,10.06,-38.05,227.39,-0.88,3.65,,1.95,,/company/KOKUYOCMLN/,KOKUYOCMLN.NS,HIGH,NSE,43.92,,,,,,,,,,,,
beaten_down3,74.,Krishana Phosch.,442.85,26.63,2681.57,0.11,30.58,86.35,395.54,40.88,21.74,,25.29,,/company/KRISHANA/,KRISHANA.NS,HIGH,NSE,28.46,,,,,,,,,,,,
beaten_down3,75.,Kross Ltd,202.36,25.56,1305.41,0.00,10.70,39.69,139.36,-4.80,21.72,,16.51,,/company/KROSS/,KROSS.NS,HIGH,NSE,17.94,,,,,,,,,,,,
beaten_down3,105.,L T Foods,401.30,22.45,13935.26,0.75,168.50,10.01,2463.92,19.00,19.23,,16.76,,/company/LTFOODS/consolidated/,LTFOODS.NS,HIGH,NSE,22.61,,,,,,,,,,,,
beaten_down3,159.,La Opala RG,242.36,27.38,2690.20,3.09,25.35,7.14,65.27,-10.40,15.43,,10.93,,/company/LAOPALA/,LAOPALA.NS,HIGH,NSE,35.88,,,,,,,,,,,,
beaten_down3,163.,Latent View,412.45,45.79,8521.26,0.00,50.57,30.59,236.02,31.94,15.22,,11.58,,/company/LATENTVIEW/consolidated/,LATENTVIEW.NS,HIGH,NSE,20.72,,,,,,,,,,,,
beaten_down3,106.,Laxmi Dental,327.75,77.91,1801.38,0.00,8.33,-27.83,65.60,9.94,19.20,,21.88,,/company/LAXMIDENTL/consolidated/,LAXMIDENTL.NS,HIGH,NSE,43.88,,,,,,,,,,,,
beaten_down3,310.,Laxmi Organic,209.03,57.62,5793.22,0.24,21.39,-37.73,692.93,-3.51,8.56,,5.93,,/company/LXCHEM/consolidated/,LXCHEM.NS,HIGH,NSE,28.14,,,,,,,,,,,,
beaten_down3,214.,Le Travenues,283.50,173.40,11067.94,0.00,18.95,62.47,314.47,72.90,12.62,,9.74,,/company/IXIGO/consolidated/,IXIGO.NS,HIGH,NSE,14.06,,,,,,,,,,,,
beaten_down3,122.,M B Agro Prod.,388.30,45.86,3402.55,0.13,28.21,145.52,409.69,104.49,18.00,,15.23,,/company/MBAPL/,MBAPL.NS,HIGH,NSE,16.49,,,,,,,,,,,,
beaten_down3,216.,M M Forgings,311.65,11.93,1504.70,1.28,22.34,-31.11,348.81,-5.35,12.50,,15.58,,/company/MMFL/,MMFL.NS,HIGH,NSE,47.84,,,,,,,,,,,,
beaten_down3,320.,MMTC,65.41,138.58,9811.50,0.00,44.26,-33.17,1.36,109.23,7.70,,5.87,,/company/MMTC/consolidated/,MMTC.NS,HIGH,NSE,25.84,,,,,,,,,,,,
beaten_down3,112.,MOIL,368.40,26.70,7496.40,1.53,51.51,-66.19,348.06,-29.38,18.76,,14.72,,/company/MOIL/,MOIL.NS,HIGH,NSE,9.17,,,,,,,,,,,,
beaten_down3,34.,MSTC,492.30,15.94,3465.79,8.23,42.34,7.85,77.43,12.15,29.26,,28.37,,/company/MSTCLTD/consolidated/,MSTCLTD.NS,HIGH,NSE,39.20,,,,,,,,,,,,
beaten_down3,384.,Mahindra Life.,361.10,77.16,7701.48,0.78,51.26,302.83,31.97,-83.01,2.20,,2.19,,/company/MAHLIFE/consolidated/,MAHLIFE.NS,HIGH,NSE,26.45,,,,,,,,,,,,
beaten_down3,16.,Mamata Machinery,451.10,25.70,1110.06,0.11,2.65,1104.55,38.66,39.97,34.92,,26.89,,/company/MAMATA/consolidated/,MAMATA.NS,HIGH,NSE,30.49,,,,,,,,,,,,
beaten_down3,157.,Manaksia Coated,135.26,55.38,1431.51,0.04,14.10,363.82,249.78,28.90,15.60,,8.43,,/company/MANAKCOAT/,MANAKCOAT.NS,HIGH,NSE,21.34,,,,,,,,,,,,
beaten_down3,368.,Manali Petrochem,64.94,34.05,1116.96,0.77,14.34,10.14,234.67,-2.39,4.66,,2.92,,/company/MANALIPETC/consolidated/,MANALIPETC.NS,HIGH,NSE,20.32,,,,,,,,,,,,
beaten_down3,148.,Marine Electric.,221.25,71.14,3052.02,0.14,11.59,62.83,166.98,20.60,16.06,,11.55,,/company/MARINE/consolidated/,MARINE.NS,HIGH,NSE,33.56,,,,,,,,,,,,
beaten_down3,97.,Marksans Pharma,166.67,21.57,7552.88,0.48,58.20,-34.29,619.99,4.97,20.03,,16.77,,/company/MARKSANS/consolidated/,MARKSANS.NS,HIGH,NSE,53.53,,,,,,,,,,,,
beaten_down3,20.,Marsons,178.55,99.57,3072.85,0.00,8.03,53.24,47.03,57.40,33.82,,36.47,,/company/517467/,517467.BO,HIGH,BSE,49.85,,,,,,,,,,,,
beaten_down3,30.,Master Trust,153.99,13.98,1728.78,0.00,27.11,-21.76,131.66,-17.89,30.09,,22.97,,/company/MASTERTR/consolidated/,MASTERTR.NS,HIGH,NSE,23.77,,,,,,,,,,,,
beaten_down3,381.,Max Estates,469.10,149.04,7554.69,0.00,11.94,629.30,51.47,27.12,2.54,,2.01,,/company/MAXESTATES/consolidated/,MAXESTATES.NS,HIGH,NSE,35.25,,,,,,,,,,,,
beaten_down3,352.,Media Matrix,10.84,347.84,1227.89,0.00,1.81,2.78,233.65,1.02,6.17,,1.88,,/company/512267/consolidated/,512267.BO,HIGH,BSE,54.83,,,,,,,,,,,,
beaten_down3,268.,Mishra Dhatu Nig,382.90,60.91,7173.25,0.20,12.80,150.49,170.50,4.31,10.60,,8.05,,/company/MIDHANI/,MIDHANI.NS,HIGH,NSE,18.36,,,,,,,,,,,,
beaten_down3,22.,Monarch Networth,321.85,16.52,2551.25,0.31,45.25,12.87,97.98,15.41,33.31,,26.17,,/company/MONARCH/consolidated/,MONARCH.NS,HIGH,NSE,34.98,,,,,,,,,,,,
beaten_down3,166.,Morepen Labs.,48.81,28.88,2674.56,0.41,11.41,-70.28,425.24,-6.59,15.08,,11.78,,/company/MOREPENLAB/consolidated/,MOREPENLAB.NS,HIGH,NSE,48.34,,,,,,,,,,,,
beaten_down3,233.,Moschip Tech.,255.48,121.55,4908.36,0.00,10.90,173.87,135.59,68.75,11.93,,11.17,,/company/MOSCHIP/consolidated/,MOSCHIP.NS,HIGH,NSE,8.72,,,,,,,,,,,,
beaten_down3,8.,Motherson Wiring,45.84,50.66,30399.54,1.24,143.10,-3.88,2494.03,14.15,42.53,,35.90,,/company/MSUMI/,MSUMI.NS,HIGH,NSE,9.30,,,,,,,,,,,,
beaten_down3,173.,Motisons Jewel,18.34,40.24,1805.50,0.00,8.03,26.86,87.05,-1.87,14.51,,11.64,,/company/MOTISONS/,MOTISONS.NS,HIGH,NSE,45.74,,,,,,,,,,,,
beaten_down3,218.,Mufin Green,87.63,79.21,1474.95,0.00,3.14,-22.15,48.92,32.29,12.44,,7.64,,/company/MUFIN/consolidated/,MUFIN.NS,HIGH,NSE,38.11,,,,,,,,,,,,
beaten_down3,284.,Mukand,137.55,24.65,1987.54,1.45,29.03,19.32,1128.71,-10.28,9.91,,7.84,,/company/MUKANDLTD/consolidated/,MUKANDLTD.NS,HIGH,NSE,16.59,,,,,,,,,,,,
beaten_down3,238.,Munjal Auto Inds,103.21,29.87,1032.10,0.97,19.31,-53.19,491.02,-3.71,11.76,,10.14,,/company/MUNJALAU/consolidated/,MUNJALAU.NS,HIGH,NSE,29.16,,,,,,,,,,,,
beaten_down3,24.,NBCC,109.48,46.45,29559.60,0.61,135.03,26.30,2391.19,11.61,33.17,,25.54,,/company/NBCC/consolidated/,NBCC.NS,HIGH,NSE,16.24,,,,,,,,,,,,
beaten_down3,76.,NCC,209.93,16.43,13180.38,1.05,204.64,-8.47,5178.99,-6.31,21.71,,11.41,,/company/NCC/consolidated/,NCC.NS,HIGH,NSE,35.71,,,,,,,,,,,,
beaten_down3,359.,NIIT,105.41,31.23,1436.55,0.95,4.19,-22.66,84.12,1.99,5.62,,4.37,,/company/NIITLTD/consolidated/,NIITLTD.NS,HIGH,NSE,54.91,,,,,,,,,,,,
beaten_down3,40.,NIIT Learning,333.70,20.14,4574.02,0.90,49.30,-13.93,451.35,10.83,28.18,,21.54,,/company/NIITMTS/consolidated/,NIITMTS.NS,HIGH,NSE,36.44,,,,,,,,,,,,
beaten_down3,33.,NMDC,76.16,10.24,66958.48,4.33,1967.69,-0.16,6738.86,24.47,29.59,,23.60,,/company/NMDC/consolidated/,NMDC.NS,HIGH,NSE,8.05,,,,,,,,,,,,
beaten_down3,282.,NTPC,340.25,13.77,329929.07,2.45,6108.46,9.80,47065.36,-3.02,9.95,,12.13,,/company/NTPC/consolidated/,NTPC.NS,HIGH,NSE,22.56,,,,,,,,,,,,
beaten_down3,367.,NTPC Green Ene.,98.15,148.39,82704.43,0.00,220.48,59.07,680.21,17.59,4.89,,3.85,,/company/NTPCGREEN/consolidated/,NTPCGREEN.NS,HIGH,NSE,36.82,,,,,,,,,,,,
beaten_down3,7.,Natl. Aluminium,214.50,6.88,39395.75,4.90,1049.48,78.36,3806.94,33.29,43.96,,32.72,,/company/NATIONALUM/consolidated/,NATIONALUM.NS,HIGH,NSE,18.47,,,,,,,,,,,,
beaten_down3,169.,Navneet Educat.,154.93,17.34,3504.72,1.94,157.00,-6.35,794.00,-0.50,14.75,,12.58,,/company/NAVNETEDUL/consolidated/,NAVNETEDUL.NS,HIGH,NSE,8.05,,,,,,,,,,,,
beaten_down3,382.,Nazara Technolo.,277.25,82.95,10271.14,0.00,51.34,136.24,498.77,99.44,2.50,,2.90,,/company/NAZARA/consolidated/,NAZARA.NS,HIGH,NSE,23.68,,,,,,,,,,,,
beaten_down3,292.,Nelcast,128.63,27.60,1119.10,0.39,12.50,96.54,331.86,10.58,9.55,,6.48,,/company/NELCAST/consolidated/,NELCAST.NS,HIGH,NSE,28.89,,,,,,,,,,,,
beaten_down3,376.,New India Assura,190.49,26.21,31392.75,0.94,401.67,67.29,11719.01,12.49,3.59,,3.64,,/company/NIACL/consolidated/,NIACL.NS,HIGH,NSE,16.56,,,,,,,,,,,,
beaten_down3,196.,Nitin Spinners,325.40,10.50,1829.40,0.92,40.99,-2.68,793.31,-1.20,13.19,,14.28,,/company/NITINSPIN/,NITINSPIN.NS,HIGH,NSE,34.18,,,,,,,,,,,,
beaten_down3,227.,O N G C,243.04,8.47,305751.11,5.04,11554.21,-1.59,163108.12,-3.47,12.04,,10.63,,/company/ONGC/consolidated/,ONGC.NS,HIGH,NSE,18.91,,,,,,,,,,,,
beaten_down3,205.,Oil India,411.30,10.20,66902.38,2.80,2046.51,0.56,7928.66,-2.36,12.89,,13.26,,/company/OIL/consolidated/,OIL.NS,HIGH,NSE,30.78,,,,,,,,,,,,
beaten_down3,303.,Orient Cement,223.03,17.63,4582.37,0.22,205.37,459.44,866.48,24.45,8.83,,5.12,,/company/ORIENTCEM/,ORIENTCEM.NS,HIGH,NSE,41.22,,,,,,,,,,,,
beaten_down3,125.,Orient Electric,197.09,48.68,4205.23,0.76,17.52,22.18,769.08,1.88,17.89,,12.54,,/company/ORIENTELEC/,ORIENTELEC.NS,HIGH,NSE,25.63,,,,,,,,,,,,
beaten_down3,342.,Orient Green,13.18,29.25,1546.06,0.00,28.62,324.53,87.38,37.74,6.65,,3.84,,/company/GREENPOWER/consolidated/,GREENPOWER.NS,HIGH,NSE,41.13,,,,,,,,,,,,
beaten_down3,44.,Orient Tech.,354.30,28.82,1475.37,0.51,10.03,8.08,212.56,42.80,26.52,,19.98,,/company/ORIENTTECH/,ORIENTTECH.NS,HIGH,NSE,47.50,,,,,,,,,,,,
beaten_down3,295.,Oriental Hotels,128.40,48.60,2293.21,0.39,6.63,591.11,107.65,31.33,9.45,,5.99,,/company/ORIENTHOT/consolidated/,ORIENTHOT.NS,HIGH,NSE,36.44,,,,,,,,,,,,
beaten_down3,344.,PC Jeweller,12.68,14.29,8337.58,0.00,161.93,3.76,724.91,80.71,6.55,,12.68,,/company/PCJEWELLER/consolidated/,PCJEWELLER.NS,HIGH,NSE,35.47,,,,,,,,,,,,
beaten_down3,236.,PCBL Chemical,382.90,35.16,14453.04,1.44,94.10,-20.31,2114.05,-1.38,11.82,,12.46,,/company/PCBL/consolidated/,PCBL.NS,HIGH,NSE,31.81,,,,,,,,,,,,
beaten_down3,149.,PDS,318.10,29.98,4496.33,1.05,20.03,-34.72,2999.42,14.44,15.92,,11.07,,/company/PDSL/consolidated/,PDSL.NS,HIGH,NSE,51.73,,,,,,,,,,,,
beaten_down3,187.,PNC Infratech,294.55,18.73,7556.36,0.20,431.31,-71.63,1422.80,-34.36,13.89,,13.89,,/company/PNCINFRA/consolidated/,PNCINFRA.NS,HIGH,NSE,37.38,,,,,,,,,,,,
beaten_down3,244.,PTC India,168.15,8.04,4977.38,6.96,242.88,40.94,4009.17,-11.98,11.51,,12.28,,/company/PTC/consolidated/,PTC.NS,HIGH,NSE,18.77,,,,,,,,,,,,
beaten_down3,283.,PTC India Fin,35.17,7.30,2258.91,0.00,136.63,207.73,141.91,-11.97,9.93,,8.20,,/company/PFS/,PFS.NS,HIGH,NSE,28.95,,,,,,,,,,,,
beaten_down3,92.,Panama Petrochem,282.90,9.54,1711.36,1.77,42.62,-15.05,693.22,3.35,20.41,,15.86,,/company/PANAMAPET/consolidated/,PANAMAPET.NS,HIGH,NSE,32.03,,,,,,,,,,,,
beaten_down3,42.,Panorama Studios,179.50,29.35,1273.35,0.11,3.50,40.00,136.35,283.11,27.17,,25.64,,/company/539469/consolidated/,539469.BO,HIGH,BSE,30.43,,,,,,,,,,,,
beaten_down3,179.,Parag Milk Foods,276.75,27.75,3303.73,0.36,27.58,1.03,851.52,12.35,14.13,,12.34,,/company/PARAGMILK/consolidated/,PARAGMILK.NS,HIGH,NSE,12.56,,,,,,,,,,,,
beaten_down3,145.,Paramount Comm.,44.82,17.05,1367.16,0.00,18.50,-26.88,451.12,40.51,16.30,,12.77,,/company/PARACABLES/consolidated/,PARACABLES.NS,HIGH,NSE,50.26,,,,,,,,,,,,
beaten_down3,151.,Pennar Industrie,239.33,25.88,3229.67,0.00,31.96,20.98,845.67,15.30,15.88,,12.55,,/company/PENIND/consolidated/,PENIND.NS,HIGH,NSE,11.11,,,,,,,,,,,,
beaten_down3,49.,Petronet LNG,274.50,11.10,41175.00,3.64,841.88,-23.84,11879.86,-11.44,25.39,,21.16,,/company/PETRONET/consolidated/,PETRONET.NS,HIGH,NSE,25.55,,,,,,,,,,,,
beaten_down3,116.,Platinum Industr,296.60,36.19,1629.07,0.00,13.08,-27.40,115.38,12.39,18.55,,14.00,,/company/PLATIND/consolidated/,PLATIND.NS,HIGH,NSE,40.92,,,,,,,,,,,,
beaten_down3,211.,Power Grid Corpn,280.65,16.92,261021.45,3.21,3630.58,-2.51,11196.22,1.73,12.78,,17.00,,/company/POWERGRID/consolidated/,POWERGRID.NS,HIGH,NSE,19.24,,,,,,,,,,,,
beaten_down3,124.,Praj Industries,335.20,43.99,6161.41,1.79,5.34,-91.39,640.20,-8.43,17.92,,14.08,,/company/PRAJIND/consolidated/,PRAJIND.NS,HIGH,NSE,61.69,,,,,,,,,,,,
beaten_down3,43.,Prec. Wires (I),191.41,36.32,3446.16,0.60,27.09,21.86,1115.58,16.79,26.78,,16.54,,/company/PRECWIRE/,PRECWIRE.NS,HIGH,NSE,13.39,,,,,,,,,,,,
beaten_down3,350.,Precision Camshf,199.40,53.29,1894.02,0.50,18.82,61.96,195.00,-23.63,6.19,,3.93,,/company/PRECAM/consolidated/,PRECAM.NS,HIGH,NSE,47.91,,,,,,,,,,,,
beaten_down3,373.,Prince Pipes,325.30,154.42,3596.55,0.15,4.82,-80.46,580.42,-3.98,3.85,,2.73,,/company/PRINCEPIPE/,PRINCEPIPE.NS,HIGH,NSE,42.24,,,,,,,,,,,,
beaten_down3,32.,Prostarm Info,199.31,38.45,1173.43,0.00,1.56,,50.98,,29.95,,30.00,,/company/PROSTARM/,PROSTARM.NS,HIGH,NSE,21.37,,,,,,,,,,,,
beaten_down3,66.,Pudumjee Paper,122.69,11.16,1164.94,0.49,36.24,31.45,196.45,-3.15,22.35,,16.74,,/company/PDMJEPAPER/,PDMJEPAPER.NS,HIGH,NSE,47.16,,,,,,,,,,,,
beaten_down3,286.,Quess Corp,255.10,15.05,3803.16,3.92,50.99,7.52,3651.42,1.80,9.82,,9.16,,/company/QUESS/consolidated/,QUESS.NS,HIGH,NSE,32.70,,,,,,,,,,,,
beaten_down3,323.,R C F,146.92,28.61,8105.43,0.90,54.43,403.98,3370.58,-23.33,7.49,,5.03,,/company/RCF/consolidated/,RCF.NS,HIGH,NSE,22.24,,,,,,,,,,,,
beaten_down3,87.,R Systems Intl.,410.90,25.17,4864.57,3.04,75.85,204.86,462.02,6.94,20.81,,21.24,,/company/RSYSTEMS/consolidated/,RSYSTEMS.NS,HIGH,NSE,26.34,,,,,,,,,,,,
beaten_down3,152.,R&B Denims,122.90,36.16,1105.77,0.00,8.23,64.60,102.61,30.90,15.88,,12.33,,/company/RNBDENIMS/consolidated/,538119.BO,HIGH,BSE,10.16,,,,,,,,,,,,
beaten_down3,330.,RHI Magnesita,446.25,55.88,9215.13,0.56,35.27,-51.61,960.32,9.28,7.06,,5.19,,/company/RHIM/consolidated/,RHIM.NS,HIGH,NSE,30.27,,,,,,,,,,,,
beaten_down3,230.,RIR Power Electr,356.85,380.86,2738.37,0.06,1.74,-38.52,21.01,-0.19,11.99,,9.13,,/company/517035/,517035.BO,HIGH,BSE,15.04,,,,,,,,,,,,
beaten_down3,46.,Radhika Jeweltec,90.25,17.00,1064.95,0.00,18.21,39.11,99.15,5.77,25.78,,20.46,,/company/RADHIKAJWE/,RADHIKAJWE.NS,HIGH,NSE,42.15,,,,,,,,,,,,
beaten_down3,171.,Rail Vikas,344.40,60.24,71808.09,0.50,134.36,-39.92,3908.77,-4.05,14.72,,14.01,,/company/RVNL/consolidated/,RVNL.NS,HIGH,NSE,33.08,,,,,,,,,,,,
beaten_down3,71.,Railtel Corpn.,383.75,38.61,12316.01,0.74,66.10,3.57,743.81,33.27,21.84,,16.46,,/company/RAILTEL/,RAILTEL.NS,HIGH,NSE,19.88,,,,,,,,,,,,
beaten_down3,340.,Raj Rayon Inds.,27.28,64.97,1516.99,0.00,6.07,274.43,260.19,28.67,6.78,,15.29,,/company/RAJRILTD/,RAJRILTD.NS,HIGH,NSE,14.48,,,,,,,,,,,,
beaten_down3,177.,Rajratan Global,318.40,28.32,1616.55,0.63,13.52,-11.29,246.51,11.98,14.22,,11.14,,/company/RAJRATAN/consolidated/,RAJRATAN.NS,HIGH,NSE,48.48,,,,,,,,,,,,
beaten_down3,280.,Rallis India,309.20,35.13,6012.98,0.81,95.00,97.92,957.00,22.22,10.12,,6.65,,/company/RALLIS/,RALLIS.NS,HIGH,NSE,19.88,,,,,,,,,,,,
